author_name;book_id;role_name
Гейман Н.;841309;автор
Котятова Н.;956636;отв-ред
Руга В.;332974;автор
Окошкина Е.;1076044;ред
Бедуайер К.;970363;автор
Прокофьева С.;1243835;автор
Мерников А.;1165617;автор
Третьякова А.;1016605;автор
Пурышева Н.;1065637;автор
Кэрролл Л.;1221289;автор
Здорнова Е.;1008439;худ
Лернер Г.;441469;автор
Хайнлайн Р.;834170;автор
Кизима Г.;902515;автор
Прокопенко И.;1175758;автор
Орлова Ю.;859895;ред
Бейли Р.;300099;автор
Стил Д.;812218;автор
Липскеров Д.;910587;автор
Шварц П.;856986;автор
Колесникова П.;1232621;автор
Матюшкина К.;949773;автор
Харкнесс Д.;1203791;автор
Буторин А.;1201241;автор
Фасхутдинов Р.;1219995;ред
Лонгстафф Э.;1207574;автор
Мерзляк А.;1202839;автор
Державина ВА.;1208691;автор
Чурсина Т.;1202573;ред
Гудкова Л.;1211085;автор
Терешина М.;490326;ред
Александрова Н.;1057975;автор
Окунева И.;1166438;автор
ОГенри.;291318;автор
Кувайкова А.;1077527;автор
Рой О.;1089630;автор
Мунхарт Э.;1089599;автор
Платова В.;1220879;автор
Замятин Е.;381441;автор
Перри Э.;1077864;автор
Тивари В.;1060330;автор
Кин С.;857620;автор
Новикова Е.;1096018;ред
Леонов Н.;785253;автор
Леман В.;834440;автор
Хайберт К.;911861;автор
Волков А.;505299;автор
Жильцова Н.;1222991;автор
Нефедова Е.;821083;автор
Брэдбери Р.;1223369;автор
Рид М.;1215096;автор
Велес А.;968187;автор
Искандер Ф.;1029514;автор
Степанова Л.;1209930;автор
Углов Ф.;1035282;автор
Михалков С.;874247;автор
Пратчетт Т.;769267;автор
Лэнгли Т.;1177982;ред
Шмидт Т.;825637;автор
Виллолдо А.;1223193;автор
ГомесХурадо Х.;436973;автор
Токарева В.;808851;автор
Смородкина О.;336836;автор
Хэйл Р.;299706;автор
Шерстобитова О.;1223609;автор
Леонтьев А.;706551;автор
Жилинская А.;717698;ред
Жуковская Е.;321301;худ
Жилинская А.;958700;ред
Янушко Е.;1248401;автор
Мурашев А.;1182420;автор
Рыжак Н.;1084462;автор
Оливер Л.;1095799;автор
Мур К.;770792;автор
Бронте Э.;1220610;автор
Барберис Я.;952980;автор
Ульева Е.;254404;автор
Валаханович К.;1004163;автор
Улицкая Л.;888554;автор
Уэстмакотт М.;1062986;автор
Костина Н.;343705;автор
Леббон Т.;890406;автор
Уокер Э.;1081977;автор
Склярова В.;1185219;автор
Маколей Д.;1075185;автор
Кристи А.;842166;автор
Варга Ж.;843024;автор
Стивенсон Р.;365899;автор
Льюис К.;1224696;автор
Барретт Дж.;435035;автор
Дикин Л.;1243349;автор
Смилевска Л.;842799;ред
Ершов П.;1216681;автор
Панов В.;369251;автор
Иванова С.;770060;автор
Шарма Р.;900237;автор
Лернер Г.;995604;автор
Потапенко Д.;1235745;автор
Браун С.;405204;автор
Абрамов В.;1042602;автор
Лавряшина Ю.;1178267;автор
Драйзер Т.;754698;автор
Сутеев В.;1213803;автор
Росс С.;1054796;автор
Глотова В.;348874;худ
Стругацкий Б.;834940;автор
Снегов А.;880437;автор
Куприянов А.;1194889;автор
Розанес К.;1184513;автор
Мелихова Г.;746077;автор
Хантер Х.;407105;автор
Максатбекова А.;1253672;автор
Романова А.;765274;автор
Готти С.;848613;автор
Россошинская А.;776264;автор
Мельник Л.;330743;автор
Невзоров А.;387556;автор
Хикс Дж.;366154;автор
Линдсей Дж.;355667;автор
Твайнинг Дж.;301101;автор
Елисеева А.;900437;автор
Петрова М.;734344;автор
Ужегов Г.;850090;автор
Кулешова О.;924299;ред
Пушкин А.;1027438;автор
Нефедова Е.;884874;автор
Стивенс Дж.;759186;автор
Сноу ЧП.;1009547;автор
Жильцова Н.;771325;автор
Алексеев С.;1238503;автор
Леонов Н.;267880;автор
Корр К.;1094856;автор
Новикова Т.;817907;пер
Гете И.;1014605;автор
Зверев С.;712860;автор
Шукшин В.;1168365;автор
Нефедова Е.;934652;автор
Покровская О.;1086652;автор
Абдуллаев Ч.;1096149;автор
Лонсдейл К.;1197328;автор
Кристи А.;1220592;автор
Крылов И.;1174380;автор
Страффи И.;349574;автор
Хейден Б.;1018084;автор
Макеев А.;1089652;автор
Булгаков М.;1223364;автор
Подольский А.;260432;автор
Аким Я.;354504;автор
Третьякова А.;1026015;автор
Шилова Ю.;432906;автор
Леванова Т.;1020791;автор
Лаптева Т.;369316;автор
Моргуновская Ю.;950096;автор
Каплан А.;1253140;автор
Новиковская О.;874624;автор
Гальперштейн Л.;243180;автор
Душенко К.;265714;автор
Стейнбек Дж.;335373;автор
Робертс Дж.;785153;автор
Смит П.;343434;автор
Толстой А.;1234869;автор
Распопов Д.;317347;автор
Маккалоу К.;1183075;автор
Поселягин В.;923183;автор
Ломакина И.;1049480;автор
Литвинова М.;1021808;худ
Фрейд З.;869047;автор
Залесский К.;997333;автор
Братушева А.;779696;ред
Дойл А.;1221341;автор
Рубина Д.;748150;автор
Помазуева Е.;1216067;автор
Кремлев С.;1080143;автор
Выставной В.;1014299;автор
Аренев В.;788585;автор
Сидорова Л.;960708;автор
Соломкина А.;1237110;отв-ред
Миловидов В.;865925;автор
Лазарева Е.;250119;сост
Скляренко О.;784487;автор
Хилл Н.;868830;автор
Крастев И.;1257007;автор
Андреева Н.;826464;автор
Пратчетт Т.;286745;автор
МакКей Б.;809218;автор
Лазарь Е.;821584;автор
Горожанин М.;492171;автор
Усанов В.;1197984;ред
Прадхан С.;310543;ред
Крашенинникова Д.;818400;ред
Калинина А.;393273;сост
Делозье Дж.;844460;автор
Гриндер Дж.;844460;автор
Ахмедова М.;856732;автор
Депкен К.;886797;автор
Мюррелл Д.;894969;автор
Хайдер М.;365680;автор
Вольпинтеста Л.;777146;автор
Дмитриева В.;381807;автор
Берсенева А.;1078249;автор
Жильцова Н.;854629;автор
Радзинский Э.;687698;автор
Подгурский И.;330985;автор
Гриффитс Д.;378693;автор
Мостовых В.;1077856;автор
Гюго В.;1159924;автор
Батырева С.;1091594;автор
Барто А.;900232;автор
Александрова З.;875719;автор
Пономарев П.;1209249;автор
Фортин С.;1189125;автор
Хадро А.;853272;автор
Горбачева Н.;1176730;ред
Бронте Ш.;512802;автор
Крижановская Т.;330636;автор
Кочеткова А.;884605;ред
Бочарова Т.;1220538;автор
Зорич А.;387200;автор
Иванов А.;1166478;автор
Маланка Т.;900888;автор
Фоер Д.;1095454;автор
Велтистов Е.;1207589;автор
Геласимов А.;821588;автор
Романидис Э.;1070120;автор
Черветто С.;297322;автор
Лазарева Ю.;1013563;автор
Лазарева Ю.;1046767;отв-ред
Вяземский Ю.;1022033;автор
Сутеев В.;1195031;автор
Аляутдин Р.;990164;автор
Шунков В.;850069;автор
Свифт Дж.;336754;автор
Усанов В.;1243726;ред
Абдуллаев Ч.;816952;автор
Корнилова О.;968374;ред
Роттердамский Э.;1078710;автор
Кушнер М.;869527;автор
Геммел Д.;987575;автор
Гладкий А.;725644;автор
Берг Й.;1089317;автор
Станкевич С.;1209266;сост
Беттерсби С.;1181489;ред
Миронова Н.;973984;автор
Сазерленд Т.;995720;автор
Адамчик М.;307362;сост
Шахова А.;400759;автор
Стил Д.;1062796;автор
Шарма Р.;770251;автор
Кабаков А.;774345;автор
Кристи А.;1073528;автор
Александрова О.;1072759;автор
Ильичева С.;266859;ред
Мороз Е.;436979;автор
Зоберн В.;875573;сост
Цормудян С.;1026144;автор
Полякова Т.;1237280;автор
Гава Г.;875292;автор
Геннис Г.;253371;ред
Гиппенрейтер Ю.;1063050;автор
Беленькая Н.;1089607;автор
Марочкин В.;973245;автор
Волох А.;1007589;автор
Свияш А.;870181;автор
Жуков И.;1254620;автор
Коулман Р.;1035192;автор
Правдина Н.;1033424;автор
Грир К.;1057611;автор
Андреева Н.;378757;автор
Бронте Э.;1092870;автор
Камю А.;1239501;автор
Александрова Н.;1005407;автор
Олди Г.;1078730;автор
Бахрах Д.;329154;автор
Дмитриева В.;763245;сост
Головина О.;1013000;автор
Плисецкий А.;1032633;автор
Нефедова Е.;1165786;автор
Синек С.;1188793;автор
Яворская Е.;1231239;ред
Лоуренс С.;1222842;автор
Кузнечихин С.;769493;автор
Калмыков А.;961175;автор
Шекспир У.;342046;автор
ОГенри.;345318;автор
Корнуолл Л.;1166495;автор
Поташев М.;1240396;автор
Ларичева Д.;831720;автор
Госс Т.;1096034;автор
Мопассан Г.;374334;автор
Дуглас П.;1167135;автор
Булатов М.;1067292;автор
Дмитриева Г.;963524;сост
Нестерова Н.;1068061;автор
Петров Е.;312104;автор
Умнова Т.;873759;автор
Мэрфи Д.;1050726;автор
Гаглоев Е.;1183087;автор
Березин В.;1207641;автор
Куликова Д.;754955;автор
Роллинс Дж.;767523;автор
Узорова О.;1075780;автор
Дашкевич А.;1164872;автор
Васнецова А.;1089608;автор
Орловский Г.;465183;автор
Портер Э.;1204587;автор
Кугаевская Т.;853387;автор
Доннелли Дж.;931274;автор
Злотников Р.;1166457;автор
Горбачева Н.;981689;ред
Бирюкова А.;970324;ред
Кутявина Н.;947630;автор
Ригарович В.;1232074;автор
Киселева Е.;833703;автор
Моэм С.;309189;автор
Бояринова С.;883910;сост
Новикова Е.;1041466;ред
Тамоников А.;772172;автор
Сокол Д.;1255597;автор
Роллинс Дж.;361946;автор
Маринина А.;761138;автор
Дмитриева В.;1215450;автор
Узорова О.;986566;автор
Селфорс С.;1248369;автор
Шевченко С.;995327;автор
Еремеева А.;958110;автор
Коронкевич М.;1229392;автор
Чудова А.;1217767;ред
.;915714;ред
Красницкий Е.;1056860;автор
Фицджеральд Ф.;723714;автор
Саган Ф.;1231060;автор
Волкова А.;992060;ред
Вайз Е.;1096071;автор
Молчанов А.;860369;автор
Дорофеева Г.;336727;автор
Вороновский Ад.;1241642;автор
Алексеев Ф.;1216269;автор
Бианки В.;1081841;автор
Крылов Д.;462073;автор
Панова О.;318423;пер
Матвеев С.;989579;автор
Соседова А.;900415;ред
Александрова Н.;759205;автор
Живой А.;1014276;автор
Картер Л.;1075827;автор
Дикуль В.;746993;автор
Малышева А.;1232235;автор
Серганова Т.;1012348;автор
Баков А.;770768;автор
Мазин А.;1052413;автор
Хейли А.;942757;автор
Орси Т.;1219868;автор
Саломатина Е.;761333;ред
Северская М.;408393;автор
Хей Л.;457626;автор
Драгунский В.;1005642;автор
Немцев Н.;1209249;автор
Кертис Б.;374436;автор
Смилевска Л.;966908;отв-ред
Пришвин М.;893172;автор
Абгарян Н.;928357;автор
Солнцева Н.;1018652;автор
Санс С.;978705;автор
Кузнецова Д.;372449;сост
Бианки В.;878361;автор
Ворох А.;1190080;автор
Ликсо В.;885948;автор
Александрова Н.;1081980;автор
Санд Ж.;254064;автор
Хастингс М.;762792;автор
Зверев С.;261714;автор
Кузнецова И.;1178542;автор
Сапковский А.;958559;автор
Фигини А.;1224904;автор
Носов Н.;296712;автор
Скотт В.;343529;автор
Леонович Ал.;968673;сост
Гуркова И.;1004410;автор
Соул Д.;1240542;автор
Кожинов В.;258236;автор
Куликова О.;1235015;ред
ГавриловаДемпси И.;861238;автор
Гарднер С.;1200466;автор
Погосян А.;1258282;автор
Орлова Ю.;865120;ред
Горохова А.;857648;автор
Крейс Р.;837591;автор
Торп К.;875658;автор
Льюис К.;1026718;автор
Берсенева А.;1094195;автор
Лазарева Е.;866207;автор
Мазуркевич Н.;1088940;автор
Прокофьева С.;307642;автор
Моторов А.;721008;автор
Сухов Е.;956819;автор
Островская Е.;1191223;автор
Лернер Г.;1210040;автор
Цвейг С.;305278;автор
Харви К.;1057298;автор
Самаров С.;367883;автор
Шалаева Г.;329792;автор
Лондон Дж.;1076144;автор
Шахова А.;742178;ред
Узорова О.;884874;автор
Дивер Дж.;954695;автор
Самаров С.;849925;автор
Рубина Д.;254471;автор
Михайловский А.;1014844;автор
Геннис Г.;996351;ред
Метцен К.;902899;автор
Батырева С.;1079486;автор
Приходько А.;1188138;автор
Дегтярева В.;258058;автор
Ковальчук Л.;1166139;ред
Ханкишиев С.;972398;автор
Душенко К.;359462;автор
Крисп К.;1045539;автор
Камянова Т.;1001375;автор
Журавлев И.;1243618;автор
Льюис К.;259187;автор
Хансен В.;1013606;автор
Бронте Э.;1029535;автор
Нечаев С.;1020773;автор
Решетун А.;1200217;автор
Лавриненко С.;956862;автор
Абрикосова И.;1038962;автор
Куликова Г.;1096168;автор
Веласкес Л.;856970;автор
Смилевска Л.;865213;ред
Таршис Л.;1190067;автор
Узорова О.;879165;автор
Абрикосова И.;1009974;автор
Узорова О.;1044849;автор
Доманская Л.;921353;автор
Беляева Т.;840234;автор
Емельянова Т.;404361;автор
Корсакова Т.;1079431;автор
Браун Л.;1077813;автор
Бэгшоу Т.;929502;автор
Симакова Е.;1196635;автор
Фарнсворт Л.;1184029;сост
Терешина М.;767422;ред
Нефедова Е.;1042253;автор
Кинг С.;906755;автор
Свободина В.;1068516;автор
Дмитриева В.;1217909;автор
Беляева Т.;999168;автор
Луганцева Т.;944384;автор
Жванецкий М.;1175140;автор
Секачев Р.;773445;ред
Теснанова Ю.;904480;ред
Корфиати А.;1217751;автор
Высоцкая Ю.;710179;автор
Безруких М.;961581;автор
Доманская Л.;999194;автор
Макеев А.;1062209;автор
Андреев Л.;1253058;автор
Марш Н.;1068008;автор
Самарский М.;1018505;автор
Иванова С.;809441;автор
Оцука А.;790671;автор
Васильева О.;709093;автор
Купряшова С.;1040045;худ
Михалкова Е.;788127;автор
Бутко С.;1204399;автор
Тамоников А.;944166;автор
Собел Д.;761373;автор
Кожевников О.;1007061;автор
Краев Костюченко Е.;363562;автор
Носов Н.;1065347;автор
Мухин А.;874497;автор
Колычев В.;1173828;автор
Келли Н.;863274;автор
Джанполадян Г.;773390;автор
Браун Д.;534465;автор
Мерзляк А.;1065379;автор
Роуч М.;1171947;автор
Вернер Е.;825000;автор
Герберт Ф.;878351;автор
Злотников Р.;340239;автор
Малышкина М.;989128;автор
Ермакович Д.;997184;автор
Ганчурина В.;1092926;автор
Мельнюшкин В.;1178357;автор
Левковская А.;1176472;автор
Карамзин Н.;873615;автор
Киз Д.;297879;автор
Милер З.;938157;автор
Михалков С.;1241354;автор
Лагутенков А.;1005713;автор
Матюшкина К.;1216873;автор
Прокопенко И.;742436;автор
Пак ХДж.;257305;автор
Гришкевич С.;1051119;автор
Толкин Дж.;1166204;автор
Хитон Дж.;1215031;автор
Разумовская О.;1042270;автор
Берн Э.;290913;автор
Макнот Дж.;886591;автор
Колычев В.;733789;автор
Гарднер Э.;446843;автор
Абгарян Н.;945725;автор
Пратчетт Т.;1223662;автор
Даников Н.;725841;автор
Юрсенар М.;1052857;автор
Ганичкин А.;1234390;автор
Новикова Е.;1009480;автор
Катлер Д.;291393;автор
Вульф Т.;1083996;худ
Солье А.;1258463;автор
Блаватская Е.;1180691;автор
Станкевич С.;1212538;ред
Беллоу С.;982930;автор
Фабер А.;336159;автор
Есенаманова А.;1226556;автор
Шевцов Е.;299179;автор
Абдуллаев Ч.;1178268;автор
Подзолков В.;1042354;автор
Теснанова Ю.;1054974;ред
ГармашРоффе Т.;1096231;автор
Чемякина В.;775783;ред
Лобату М.;928313;автор
Смолл Б.;963497;автор
Кутявина Н.;767981;автор
Москвина Т.;776629;автор
Астахов П.;1237035;автор
Абдуллаев Ч.;1176478;автор
Нефедова Е.;1034467;автор
Ященко И.;1208904;ред
Кинг С.;731594;автор
ОКоннор Дж.;1077292;автор
Сингаевский В.;254333;автор
Стерт Д.;826775;автор
Стивенс Дж.;833758;автор
Усанов В.;1168416;ред
Асфаров О.;853941;автор
Хан Д.;999070;автор
Бузина О.;936820;автор
Веркин Э.;1232432;автор
Диридолу Б.;900091;автор
Зыгарь М.;995295;автор
Травина И.;400756;автор
Надежкина Н.;1209148;сост
Узорова О.;964185;автор
Лазарев К.;1221380;автор
Заходер Б.;355399;автор
Баттерфилд М.;1210281;автор
Литвинова А.;1090836;автор
Хмелевская И.;969937;автор
Вебб Х.;904129;автор
Тамоников А.;404341;автор
Фицджеральд Ф.;728066;автор
Аптулаева Т.;444852;автор
Риордан Р.;824350;автор
Климович Э.;344604;автор
Харрис Д.;1193801;автор
Александрова Н.;1083406;автор
Воздвиженский Б.;372867;автор
Якубович Н.;1221295;автор
Усольцева О.;350245;отв-ред
Джеймс Э.;1177298;автор
Барановский М.;338000;автор
Лэнгторн М.;1090498;автор
Топоркова И.;947631;автор
Броуди Дж.;1227340;автор
Ли Ф.;1078225;автор
Курдюмов Н.;886813;автор
Александер Э.;1083751;автор
Норвич Д.;1034880;автор
Щепетнов Е.;1191900;автор
Сергеева М.;763610;автор
Тамоников А.;328260;автор
Бриттон Д.;1220006;автор
Усольцева О.;466212;ред
Латынина Ю.;1204400;автор
Поляков А.;1001989;автор
Иванова С.;493703;авт-сост
Клеванский К.;1224495;автор
Соколова А.;788495;автор
Кортасар Х.;352411;автор
Нерсесов Ю.;368345;автор
Кинг С.;857573;автор
Конторович А.;1178257;автор
Ротарь И.;1057091;автор
Шелдон С.;850691;автор
Талалаева Е.;912080;ред
Сурков П.;1243151;автор
Буторин А.;967661;автор
Дэвид Э.;919750;автор
Суньцзы.;1017426;автор
Маслова Т.;922505;автор
Фицпатрик Л.;1197101;автор
ОКоннор Э.;1008622;автор
Дойчер Г.;1060644;автор
Вайсбергер Л.;268083;автор
Ткаченко Н.;865933;автор
Босс Д.;844141;автор
Тамоников А.;1255830;автор
Михалков С.;1052881;автор
Лазарева Я.;444525;автор
Кумлева Т.;846907;автор
Райтман М.;1052643;пер
Перри Э.;769747;автор
Аниашвили К.;1001158;автор
Малько А.;1241314;автор
Стюарт М.;1080103;автор
Зингер М.;1252466;автор
Веселова А.;247506;ред
Красницкий Е.;980985;автор
Джонс С.;1176525;автор
Френк И.;857530;автор
Чиж А.;860412;автор
Рассел Б.;968710;автор
Тараканова М.;1054408;автор
Макмиллан Дж.;1166542;автор
Дивер Дж.;1217174;автор
Толкин Дж.;838380;автор
Зарапин В.;914210;автор
МетельскаяШереметьева И.;1188953;автор
Стругацкий Б.;951063;автор
Цинк М.;308173;автор
Мусина А.;312707;худ
Слонимский Л.;1241245;автор
Вулф Т.;871694;илл
Топоркова И.;767982;автор
дель Торо Г.;923216;автор
Козлов С.;1088416;автор
Захарийченко Л.;1199112;автор
Ангарская С.;830840;автор
Горбачев М.;1076542;автор
Носов Н.;1058760;автор
Оливер Л.;697391;автор
Сандерсон Б.;1231347;автор
Толл М.;1222982;автор
Михалков С.;1053262;автор
Шекспир У.;975136;автор
Родари Дж.;1246891;автор
Кощиенко А.;991277;автор
Бояшов И.;1060578;автор
Рахманов К.;894950;автор
Литвинова А.;1080124;автор
Андреева Н.;440765;автор
Метлицкая М.;781322;автор
Демидова С.;374338;автор
Пратчетт Т.;1218842;автор
Парабеллум А.;884082;автор
Ларссон О.;794312;автор
Арутюнян С.;883351;ред
Матвеев С.;1018675;автор
Кейт Л.;1020845;автор
Цунэтомо Я.;1042275;автор
Догадина Е.;713473;автор
Остин Дж.;962036;автор
Вудинг К.;435862;автор
Вильмонт Е.;885753;автор
Лемке Б.;1224002;автор
Васильев Б.;323983;автор
КюблерРосс Э.;821591;автор
Нестерова Н.;854632;автор
Беннетт Р.;1216657;автор
Бойкова О.;1067463;автор
Комарова А.;1231523;сост
Корсакова Т.;1084387;автор
Яровинская Т.;331224;автор
Толкин Дж.;813186;автор
Робертс Н.;788079;автор
Браннер Дж.;1029529;автор
Узорова О.;1252489;автор
Жильцова Н.;968373;автор
Рудник Э.;736699;автор
Линдгрен А.;257720;автор
Дункан Д.;365688;автор
Узорова О.;1043439;автор
Устинова Т.;825271;автор
Мураками Х.;1212338;автор
Саломатина Е.;325671;пер
Вилков М.;756516;автор
Волченко Ю.;1188277;ред
Полякова Т.;1080146;автор
Воскресенская Е.;1249065;автор
Лысиков А.;390581;автор
Пасечник В.;1218843;автор
Кинг С.;1173138;автор
Конычев И.;1034894;автор
Гарднер Дж.;436750;автор
Козлов С.;1171682;автор
Кобен Х.;1183022;автор
Скотт С.;348776;автор
Вернон Б.;1078724;автор
Макнот Дж.;1012231;автор
Блэй М.;1161454;автор
Каллентофт М.;638576;автор
Абдуллаев Ч.;775940;автор
Секиро К.;1244888;автор
Метлицкая М.;1189981;автор
Алабугина Ю.;885953;автор
Смирнова Е.;1237120;автор
Лагерлеф С.;855609;автор
Киселева А.;1006382;автор
Оганджанян С.;1160497;автор
Сотников В.;746994;автор
субботина ЛА.;763265;автор
Александрова Н.;344302;автор
Васильев А.;1083145;автор
Роллинс Дж.;357819;автор
Тумановская М.;927059;автор
Резько И.;457481;отв-за-вып
Баранова Н.;1013982;автор
Данэльян И.;1067479;ред
Нефедова Е.;918253;автор
Берджесс Э.;690594;автор
Тамоников А.;714075;автор
Ю Э.;1078715;автор
Науменко Г.;751717;автор
Косякова В.;1214673;автор
Воглер К.;1206712;автор
Кузнецова Д.;1188364;пер
Росс А.;1248423;автор
Смирнов ПЮ.;355805;сост
Мерес Дж.;1061217;автор
Сазонтова Л.;1189428;автор
Княжевич А.;1025989;автор
Голден К.;1095110;автор
Войс А.;922709;автор
Бота Т.;325297;автор
Мубаракшин Р.;1216414;ред
Киктев С.;881642;ред
Свияш А.;901146;автор
Оланд М.;355569;автор
Пушкин А.;1025921;автор
Шутюк Н.;833640;ред
Логина Н.;1175417;автор
Лаптев А.;969197;автор
Евдокимова А.;1176559;ред
Пратчетт Т.;820214;автор
Спаркс Н.;947589;автор
Рассел Б.;1081930;автор
Володарская О.;1064129;автор
Малофеева Н.;883823;ред
Киркман Р.;1212173;автор
Усанов В.;1232017;ред
Тиндалл Б.;1029677;автор
Зерацки Д.;1209278;автор
Ковальчук Л.;1211070;ред
Замятин Е.;724782;автор
Сябитова Р.;336389;автор
ДАкампо Дж.;434374;автор
Талалаева Е.;894578;ред
Кавана С.;1176502;автор
МиклухоМаклай Н.;1219824;автор
Ли Ш.;432835;автор
Веденская Т.;299874;автор
Маяковский В.;944373;автор
Володченко В.;814846;автор
Орлов Б.;889342;автор
Сейфе Ч.;745629;автор
Матюшкина К.;286186;автор
Миронов Д.;269377;автор
Хан Дж.;987978;автор
Марченко И.;916061;автор
Свияш Ю.;1051596;автор
Полонский В.;809211;автор
Цветкова Н.;1240987;автор
Баранов П.;1219644;автор
Оковитая Е.;1058762;автор
Калинина Д.;1216892;автор
Бэгшоу Т.;1239343;автор
Касаткина И.;1240498;автор
Катервуд К.;712945;автор
Токарева В.;772291;автор
Сакс О.;948453;автор
БридРайсли К.;1008139;автор
Селиванов В.;882919;автор
Маршак С.;1054842;автор
Франкопан П.;1191290;автор
Мюссе А.;692332;автор
Верещагина И.;918999;автор
Нина В.;1160106;автор
Котова И.;906047;автор
Рэндол А.;1026056;автор
Чернованова В.;973718;автор
Иванова В.;846715;автор
Коэн Р.;477012;автор
Спэрроу А.;1243322;автор
Лубенец С.;772247;автор
Маклахлен Г.;306016;автор
Бианкотти Д.;1174548;автор
Дантес В.;1021620;автор
Усачева Е.;1061221;автор
Спиннер К.;355403;автор
Жукова О.;906759;автор
Дженкинс Э.;1001700;автор
Манискалко К.;1259410;автор
Ригби Э.;994181;автор
Талалаева Е.;1077669;ред
Евграфова Ю.;891969;автор
Мерников А.;1075811;автор
Казноча Б.;1071086;автор
Цицерон.;1213798;автор
Дубинина М.;1235405;автор
Устинова Т.;1232907;автор
Кокинз Г.;869400;автор
Плотникова Т.;713104;автор
Коэльо П.;1085423;автор
Рой О.;814311;автор
Комарова М.;1223701;автор
Аврелий М.;1229249;автор
Булатов М.;1050347;автор
Салтыкова ИИ.;380797;автор
Ильяхов М.;1175213;ред
Семке Н.;995059;автор
Стейдж З.;1172889;автор
Узорова О.;1054412;автор
Толкин Дж.;745278;автор
Бондаренко А.;1017441;ред
Кукушкина И.;1059663;ред
Устинова А.;1219340;ред
Александрова Н.;1189022;автор
Быков Д.;1255433;автор
Володарская О.;1095715;автор
Брукс Т.;385554;автор
Варламова О.;1091035;автор
Падовани Д.;1087262;автор
Филиппов С.;825573;автор
Тови Д.;449909;автор
Ливек С.;257199;автор
Флат Е.;939342;автор
Ая Эн.;884608;автор
Берсталл Э.;1067978;автор
Нефедова Е.;945476;автор
Ераносян В.;825078;автор
Киз Д.;848873;автор
Перрен К.;1071627;автор
Беннет М.;1043390;автор
Узорова О.;984522;автор
Киланд В.;1202416;автор
Руцкая Т.;958118;автор
Аптулаева Т.;518072;автор
Скотт Дж.;754686;автор
Горбачева Н.;974302;ред
Данилова О.;294917;автор
Хаксли О.;692283;автор
Серов А.;867071;ред
Верн Ж.;940200;автор
Макеев А.;1070169;автор
Ткачева А.;1166427;автор
Макеев А.;1237866;автор
Дружинина М.;1090354;автор
Охлобыстин И.;815787;автор
Бэкон Ф.;1206431;автор
Новоселов О.;817977;автор
Полбенникова А.;837539;ред
Громова К.;1258372;автор
Ян А.;340746;автор
Усанов В.;1233864;ред
Любимова К.;766125;автор
Черкасов А.;1076332;автор
Могайар У.;1020307;автор
Даймонд Дж.;889109;автор
Газина Э.;982462;отв-ред
Матвеева А.;914370;автор
Нестеров А.;754707;автор
Врткин А.;1208096;автор
Матвеев С.;876320;автор
Мартин Дж.;827125;автор
Евтушенко Е.;518116;автор
Тимофеева И.;1259625;автор
Мэнсон М.;996578;автор
Селфорс С.;896896;автор
Пелевин В.;330912;автор
Горбачев И.;1189008;ред
Хайт Э.;400319;пер
Демиденко Ю.;490325;ред
Янушко Е.;695340;автор
Луганцева Т.;400303;автор
Спиридонов М.;1203526;автор
Лонг Дж.;1018483;автор
Черкасова Н.;1219327;автор
Стругацкий А.;1229457;автор
Высоцкий Д.;1180393;автор
Чирпан О.;848970;автор
Жежеря Т.;332395;худ
Полякова Т.;1095340;автор
Голден К.;988571;автор
Лазарчук А.;978989;автор
Нефедова Е.;270589;автор
Бужор Б.;1219234;автор
Скалли К.;1192337;автор
Сароян У.;728195;автор
Вебб Х.;1037308;автор
Медведев Ю.;1210039;автор
Уткин В.;1054292;автор
Синек С.;1032813;автор
Верткин А.;1178516;автор
Верещагина И.;913270;автор
Самсонов Ю.;993471;автор
Разумовская О.;1029781;автор
Чубарова Н.;835455;автор
Гурченко Л.;262735;автор
Сазерленд Т.;925873;автор
Толстая Т.;1171623;автор
Узорова О.;1044432;автор
Соломкина А.;1242792;ред
Маршак С.;1053860;автор
Вдовиченко Г.;1034287;автор
Экслер А.;943731;автор
Гусев И.;866508;автор
Ли Х.;874690;автор
Карева В.;883141;автор
Гжендович Я.;992486;автор
Гордиенко М.;312714;автор
Зверев С.;972378;автор
Гусев И.;874809;автор
Панфилова И.;827998;автор
Дмитриева В.;1219369;сост
Твен М.;944800;автор
Деверо Дж.;935796;автор
Шевелев К.;1053332;автор
Лаврова С.;993300;автор
Саломатина Е.;1035842;отв-ред
Гудман Т.;1033042;сост
Жданов Л.;1202457;автор
Розман Н.;469369;ред
Гитерс П.;252502;автор
Барто А.;790403;автор
Вандербильт Т.;1201008;автор
Кузнецов А.;769458;автор
Берн Э.;914379;автор
Данилова Л.;1258844;автор
Макеев А.;817573;автор
Сассман П.;707029;автор
Артенян А.;268502;автор
Маккалоу К.;1013154;автор
Орловский Г.;1052656;автор
Шахова А.;763198;ред
Ремарк Э.;1029503;автор
Москвина М.;1240500;автор
Макеев А.;1184783;автор
Александрова Н.;302279;автор
Романова Г.;1220882;автор
Вебб Х.;1092878;автор
Маршак С.;874247;автор
Сутеев В.;1189116;автор
Арнопп Дж.;1203166;автор
Болдаччи Д.;1095019;автор
Хьюм Ф.;1005918;автор
Кин К.;1222624;автор
Кассель Е.;321698;автор
Злотников Р.;257911;автор
Уэллс Р.;976680;автор
Нефедова Е.;1034285;автор
Блэк С.;1170933;автор
Макеев А.;1088214;автор
